idx,xunet_prob_stego,srnet_prob_stego,xunet_detected,srnet_detected,detected_any,secret_psnr_y,ber_secret,mask_mean,alpha
774,0.388427734375,0.252685546875,0,0,0,33.6402473449707,0.0210113525390625,0.7197265625,0.0596151202917099
775,0.327880859375,0.272705078125,0,0,0,32.2919921875,0.0393880233168602,0.71826171875,0.0596151202917099
776,0.48291015625,0.32080078125,0,0,0,37.07406234741211,0.0034688315354287,0.71875,0.0596151202917099
777,0.42236328125,0.263916015625,0,0,0,28.822490692138672,0.0575002059340477,0.71875,0.0596151202917099
778,0.412841796875,0.243408203125,0,0,0,31.137657165527344,0.0343729667365551,0.71923828125,0.0596151202917099
779,0.45703125,0.249267578125,0,0,0,31.37771415710449,0.0245005302131176,0.7197265625,0.0596151202917099
780,0.484375,0.44384765625,0,0,0,31.895544052124023,0.0386861190199852,0.7197265625,0.0596151202917099
781,0.454833984375,0.2998046875,0,0,0,28.802005767822266,0.0543111190199852,0.72021484375,0.0596151202917099
782,0.3310546875,0.256591796875,0,0,0,32.92897415161133,0.0351003035902977,0.7197265625,0.0596151202917099
783,0.496826171875,0.349609375,0,0,0,34.29310989379883,0.0079447431489825,0.7197265625,0.0596151202917099
784,0.322998046875,0.2322998046875,0,0,0,33.159767150878906,0.0217386893928051,0.71875,0.0596151202917099
785,0.47900390625,0.29443359375,0,0,0,29.38758087158203,0.034027099609375,0.7197265625,0.0596151202917099
786,0.5009765625,0.348876953125,1,0,1,31.119384765625,0.0547332763671875,0.72021484375,0.0596151202917099
787,0.4658203125,0.31640625,0,0,0,30.83629608154297,0.038330078125,0.72119140625,0.0596151202917099
788,0.2401123046875,0.295166015625,0,0,0,32.06315612792969,0.0647786483168602,0.72021484375,0.0596151202917099
789,0.336669921875,0.281982421875,0,0,0,32.042110443115234,0.0258433036506176,0.71923828125,0.0596151202917099
790,0.44140625,0.311767578125,0,0,0,32.19269180297852,0.0282847099006176,0.720703125,0.0596151202917099
791,0.361083984375,0.341796875,0,0,0,30.439462661743164,0.0474141463637352,0.7197265625,0.0596151202917099
792,0.490234375,0.255615234375,0,0,0,29.129955291748047,0.025726318359375,0.71826171875,0.0596151202917099
793,0.432861328125,0.3681640625,0,0,0,29.49555969238281,0.0366007499396801,0.720703125,0.0596151202917099
794,0.497802734375,0.33837890625,0,0,0,29.646808624267575,0.0162455253303051,0.72216796875,0.0596151202917099
795,0.4326171875,0.2274169921875,0,0,0,34.39559555053711,0.0180308036506176,0.716796875,0.0596151202917099
796,0.419921875,0.348876953125,0,0,0,40.57487487792969,0.04229736328125,0.72021484375,0.0596151202917099
797,0.39404296875,0.2371826171875,0,0,0,35.197940826416016,0.0196634940803051,0.71875,0.0596151202917099
798,0.393310546875,0.264404296875,0,0,0,26.50448989868164,0.0482076033949852,0.7177734375,0.0596151202917099
799,0.45068359375,0.38525390625,0,0,0,34.93724822998047,0.0620015487074852,0.72119140625,0.0596151202917099
800,0.55419921875,0.329833984375,1,0,1,28.64583969116211,0.0321858748793602,0.7177734375,0.0596151202917099
801,0.424072265625,0.307861328125,0,0,0,32.43844223022461,0.0132293701171875,0.71875,0.0596151202917099
802,0.353515625,0.26220703125,0,0,0,28.56631851196289,0.0443369559943676,0.72119140625,0.0596151202917099
803,0.47265625,0.376953125,0,0,0,30.72492218017578,0.0816599577665329,0.72021484375,0.0596151202917099
804,0.49560546875,0.36572265625,0,0,0,30.71026611328125,0.02312215231359,0.72021484375,0.0596151202917099
805,0.509765625,0.32421875,1,0,1,34.618431091308594,0.01433308981359,0.7177734375,0.0596151202917099
806,0.4306640625,0.29833984375,0,0,0,33.26823425292969,0.0364583358168602,0.720703125,0.0596151202917099
807,0.441162109375,0.34375,0,0,0,33.36628341674805,0.0370025634765625,0.7216796875,0.0596151202917099
808,0.49951171875,0.3330078125,0,0,0,32.493587493896484,0.0556742362678051,0.7197265625,0.0596151202917099
809,0.51416015625,0.3935546875,1,0,1,30.400514602661133,0.0441996268928051,0.7197265625,0.0596151202917099
810,0.302978515625,0.24853515625,0,0,0,32.81079864501953,0.01927693746984,0.71923828125,0.0596151202917099
811,0.471923828125,0.37744140625,0,0,0,33.47213363647461,0.04339599609375,0.71728515625,0.0596151202917099
812,0.470703125,0.230224609375,0,0,0,30.83464813232422,0.0242156982421875,0.71728515625,0.0596151202917099
813,0.50634765625,0.35302734375,1,0,1,27.019943237304688,0.0358734130859375,0.7197265625,0.0596151202917099
814,0.490478515625,0.380126953125,0,0,0,30.47243309020996,0.0349884033203125,0.7197265625,0.0596151202917099
815,0.2340087890625,0.343505859375,0,0,0,32.66200637817383,0.0277150478214025,0.72119140625,0.0596151202917099
816,0.27783203125,0.291015625,0,0,0,29.26629066467285,0.0351918563246727,0.72021484375,0.0596151202917099
817,0.4921875,0.357666015625,0,0,0,26.931381225585938,0.0334523543715477,0.720703125,0.0596151202917099
818,0.302490234375,0.42724609375,0,0,0,27.921236038208008,0.026092529296875,0.71630859375,0.0596151202917099
819,0.262939453125,0.300048828125,0,0,0,32.61854934692383,0.02788289450109,0.7216796875,0.0596151202917099
820,0.2401123046875,0.310302734375,0,0,0,32.08404541015625,0.0210825614631176,0.720703125,0.0596151202917099
821,0.406982421875,0.267333984375,0,0,0,32.75829315185547,0.0297037772834301,0.72021484375,0.0596151202917099
822,0.50537109375,0.2481689453125,1,0,1,31.589614868164062,0.0201059989631176,0.71826171875,0.0596151202917099
823,0.3935546875,0.2919921875,0,0,0,34.69474411010742,0.0056660971604287,0.71923828125,0.0596151202917099
824,0.34033203125,0.289306640625,0,0,0,28.179109573364254,0.0451405867934227,0.720703125,0.0596151202917099
825,0.366455078125,0.298095703125,0,0,0,31.25902938842773,0.0299428310245275,0.72021484375,0.0596151202917099
826,0.168701171875,0.281494140625,0,0,0,32.18547439575195,0.0430959090590477,0.71826171875,0.0596151202917099
827,0.45458984375,0.287841796875,0,0,0,30.48753547668457,0.04083251953125,0.72119140625,0.0596151202917099
828,0.42333984375,0.2568359375,0,0,0,25.63084602355957,0.0560201033949852,0.72021484375,0.0596151202917099
829,0.2486572265625,0.2744140625,0,0,0,33.37845230102539,0.0250040702521801,0.720703125,0.0596151202917099
830,0.4482421875,0.25634765625,0,0,0,29.813201904296875,0.0408884696662426,0.71923828125,0.0596151202917099
831,0.492431640625,0.402099609375,0,0,0,27.608718872070312,0.0550384521484375,0.7197265625,0.0596151202917099
832,0.45458984375,0.2958984375,0,0,0,32.194610595703125,0.0271860770881176,0.71728515625,0.0596151202917099
833,0.471435546875,0.341796875,0,0,0,25.666786193847656,0.0743815153837204,0.720703125,0.0596151202917099
834,0.4140625,0.2254638671875,0,0,0,36.2049446105957,0.0055948896333575,0.71875,0.0596151202917099
835,0.42041015625,0.259521484375,0,0,0,28.07099151611328,0.0438130721449852,0.71875,0.0596151202917099
836,0.45703125,0.2286376953125,0,0,0,29.27066421508789,0.0439351424574852,0.71875,0.0596151202917099
837,0.427734375,0.330810546875,0,0,0,29.45443153381348,0.0285746268928051,0.7197265625,0.0596151202917099
838,0.4306640625,0.28369140625,0,0,0,33.75479507446289,0.02740478515625,0.71826171875,0.0596151202917099
839,0.47607421875,0.421142578125,0,0,0,35.02985000610352,0.0341135673224926,0.71826171875,0.0596151202917099
840,0.443115234375,0.239501953125,0,0,0,35.743507385253906,0.0181020107120275,0.71923828125,0.0596151202917099
841,0.440673828125,0.306884765625,0,0,0,33.195823669433594,0.0149892177432775,0.72119140625,0.0596151202917099
842,0.4501953125,0.33837890625,0,0,0,31.465251922607425,0.026082357391715,0.72021484375,0.0596151202917099
843,0.425537109375,0.2401123046875,0,0,0,30.827411651611328,0.0474344901740551,0.7177734375,0.0596151202917099
844,0.33447265625,0.2919921875,0,0,0,27.99665069580078,0.0302988700568676,0.7197265625,0.0596151202917099
845,0.486083984375,0.4208984375,0,0,0,29.32929801940918,0.0402577742934227,0.72021484375,0.0596151202917099
846,0.46435546875,0.314697265625,0,0,0,30.963916778564453,0.0407155379652977,0.71826171875,0.0596151202917099
847,0.37548828125,0.272216796875,0,0,0,33.38075256347656,0.0186716727912426,0.72119140625,0.0596151202917099
848,0.50537109375,0.486572265625,1,0,1,29.49206924438477,0.0442250594496727,0.720703125,0.0596151202917099
849,0.412353515625,0.312744140625,0,0,0,32.93794631958008,0.0251413993537426,0.71728515625,0.0596151202917099
850,0.42724609375,0.25146484375,0,0,0,31.62520408630371,0.01715087890625,0.71826171875,0.0596151202917099
851,0.427490234375,0.34765625,0,0,0,32.98167419433594,0.034027099609375,0.72119140625,0.0596151202917099
852,0.48046875,0.3125,0,0,0,33.090579986572266,0.0126190185546875,0.71875,0.0596151202917099
853,0.456787109375,0.32958984375,0,0,0,31.75826644897461,0.02263387106359,0.71923828125,0.0596151202917099
854,0.462646484375,0.4443359375,0,0,0,33.35300827026367,0.0293121337890625,0.71875,0.0596151202917099
855,0.42578125,0.2445068359375,0,0,0,31.9649715423584,0.0236918143928051,0.72021484375,0.0596151202917099
856,0.439208984375,0.24853515625,0,0,0,33.1383056640625,0.016937255859375,0.72021484375,0.0596151202917099
857,0.40966796875,0.3427734375,0,0,0,33.83943557739258,0.0147552490234375,0.7197265625,0.0596151202917099
858,0.44287109375,0.305908203125,0,0,0,27.94266128540039,0.0396728515625,0.72021484375,0.0596151202917099
859,0.552734375,0.3212890625,1,0,1,34.833683013916016,0.01837158203125,0.71875,0.0596151202917099
860,0.416015625,0.39892578125,0,0,0,24.7394962310791,0.0503692626953125,0.72216796875,0.0596151202917099
861,0.496337890625,0.3212890625,0,0,0,27.457416534423828,0.0463104248046875,0.72021484375,0.0596151202917099
862,0.268310546875,0.28759765625,0,0,0,29.19493103027344,0.0353647880256176,0.71875,0.0596151202917099
863,0.485595703125,0.272705078125,0,0,0,30.02312660217285,0.0424143485724926,0.72021484375,0.0596151202917099
864,0.4287109375,0.294921875,0,0,0,33.36683654785156,0.01659139059484,0.72119140625,0.0596151202917099
865,0.342041015625,0.281982421875,0,0,0,34.95170974731445,0.006011962890625,0.7197265625,0.0596151202917099
866,0.492431640625,0.43310546875,0,0,0,31.073352813720703,0.0657704696059227,0.71875,0.0596151202917099
867,0.53076171875,0.343017578125,1,0,1,28.18134307861328,0.0626729354262352,0.71826171875,0.0596151202917099
868,0.392822265625,0.1973876953125,0,0,0,34.00651931762695,0.0257619228214025,0.7197265625,0.0596151202917099
869,0.457763671875,0.310546875,0,0,0,30.217330932617188,0.0139872236177325,0.7177734375,0.0596151202917099
870,0.49267578125,0.300537109375,0,0,0,28.717002868652344,0.0296071376651525,0.72265625,0.0596151202917099
871,0.405517578125,0.386962890625,0,0,0,30.545169830322266,0.0235697440803051,0.72119140625,0.0596151202917099
872,0.4013671875,0.308349609375,0,0,0,27.00362968444824,0.0617523193359375,0.7197265625,0.0596151202917099
873,0.333984375,0.34130859375,0,0,0,29.1190185546875,0.0181070975959301,0.71826171875,0.0596151202917099
874,0.428466796875,0.318115234375,0,0,0,33.90940475463867,0.0291595458984375,0.71875,0.0596151202917099
875,0.41064453125,0.310546875,0,0,0,32.12615203857422,0.02428182028234,0.72021484375,0.0596151202917099
876,0.4443359375,0.344970703125,0,0,0,28.848827362060547,0.0568745955824852,0.72119140625,0.0596151202917099
877,0.39892578125,0.35107421875,0,0,0,28.9189510345459,0.0287577323615551,0.7197265625,0.0596151202917099
878,0.300537109375,0.226318359375,0,0,0,31.144380569458008,0.0287729911506176,0.7177734375,0.0596151202917099
879,0.32421875,0.3095703125,0,0,0,28.02574157714844,0.0415242537856102,0.72119140625,0.0596151202917099
880,0.275146484375,0.26318359375,0,0,0,30.247602462768555,0.0281016044318676,0.72021484375,0.0596151202917099
881,0.380126953125,0.3095703125,0,0,0,30.565549850463867,0.0315806083381176,0.71826171875,0.0596151202917099
882,0.397216796875,0.31982421875,0,0,0,28.808853149414062,0.0453033447265625,0.72119140625,0.0596151202917099
883,0.424560546875,0.1904296875,0,0,0,32.50041198730469,0.0160369873046875,0.71923828125,0.0596151202917099
884,0.473876953125,0.36669921875,0,0,0,28.814342498779297,0.0363210067152977,0.720703125,0.0596151202917099
885,0.44091796875,0.2467041015625,0,0,0,33.09726333618164,0.009185791015625,0.7177734375,0.0596151202917099
886,0.478759765625,0.2381591796875,0,0,0,25.487491607666016,0.0816904753446579,0.7197265625,0.0596151202917099
887,0.439208984375,0.1651611328125,0,0,0,34.989479064941406,0.0108795166015625,0.71826171875,0.0596151202917099
888,0.3486328125,0.311767578125,0,0,0,28.563926696777344,0.010223388671875,0.7197265625,0.0596151202917099
889,0.406494140625,0.296875,0,0,0,30.990209579467773,0.0325164794921875,0.71826171875,0.0596151202917099
890,0.38525390625,0.280517578125,0,0,0,30.85265350341797,0.0399017333984375,0.7197265625,0.0596151202917099
891,0.51025390625,0.3154296875,1,0,1,32.26506805419922,0.024749755859375,0.720703125,0.0596151202917099
892,0.2080078125,0.283447265625,0,0,0,35.436988830566406,0.0237681083381176,0.71923828125,0.0596151202917099
893,0.4375,0.30517578125,0,0,0,32.3687858581543,0.0170694999396801,0.7197265625,0.0596151202917099
894,0.390869140625,0.30517578125,0,0,0,30.979412078857425,0.0235646571964025,0.72021484375,0.0596151202917099
895,0.310791015625,0.2333984375,0,0,0,33.12247848510742,0.029815673828125,0.7197265625,0.0596151202917099
896,0.40283203125,0.334716796875,0,0,0,29.912818908691406,0.0401458740234375,0.7197265625,0.0596151202917099
897,0.4404296875,0.2880859375,0,0,0,34.314964294433594,0.0105641689151525,0.720703125,0.0596151202917099
898,0.435791015625,0.333740234375,0,0,0,30.05325508117676,0.0270182304084301,0.720703125,0.0596151202917099
899,0.489013671875,0.3369140625,0,0,0,28.563949584960938,0.0345001220703125,0.7197265625,0.0596151202917099
900,0.399169921875,0.339111328125,0,0,0,30.18232727050781,0.0231119804084301,0.72021484375,0.0596151202917099
901,0.52099609375,0.20947265625,1,0,1,33.9493408203125,0.01531473826617,0.71875,0.0596151202917099
902,0.424560546875,0.32373046875,0,0,0,35.307373046875,0.0269114188849926,0.71875,0.0596151202917099
903,0.370361328125,0.2578125,0,0,0,34.103538513183594,0.0304667167365551,0.720703125,0.0596151202917099
904,0.34814453125,0.289306640625,0,0,0,29.632015228271484,0.0361684188246727,0.71826171875,0.0596151202917099
905,0.42236328125,0.333984375,0,0,0,34.88426971435547,0.01231892965734,0.72119140625,0.0596151202917099
906,0.445556640625,0.29931640625,0,0,0,29.27474975585937,0.0275065116584301,0.72119140625,0.0596151202917099
907,0.48095703125,0.327392578125,0,0,0,29.277956008911133,0.0292307548224926,0.72021484375,0.0596151202917099
908,0.46728515625,0.286865234375,0,0,0,32.4445915222168,0.049652099609375,0.72119140625,0.0596151202917099
909,0.364990234375,0.26220703125,0,0,0,30.16972541809082,0.0521443709731102,0.7216796875,0.0596151202917099
910,0.42919921875,0.333740234375,0,0,0,33.05805969238281,0.020528158172965,0.72021484375,0.0596151202917099
911,0.2044677734375,0.2481689453125,0,0,0,30.304256439208984,0.073516845703125,0.720703125,0.0596151202917099
912,0.4150390625,0.4150390625,0,0,0,29.12166786193848,0.0242411307990551,0.7197265625,0.0596151202917099
913,0.43603515625,0.3525390625,0,0,0,32.779624938964844,0.0219828300178051,0.7197265625,0.0596151202917099
914,0.283203125,0.260498046875,0,0,0,33.99479675292969,0.0327809676527977,0.71826171875,0.0596151202917099
915,0.42041015625,0.3408203125,0,0,0,27.102468490600582,0.0726216658949852,0.720703125,0.0596151202917099
916,0.471435546875,0.335205078125,0,0,0,33.433082580566406,0.0173288993537426,0.71875,0.0596151202917099
917,0.517578125,0.298583984375,1,0,1,31.932632446289062,0.039276123046875,0.71875,0.0596151202917099
918,0.456298828125,0.3046875,0,0,0,32.21967315673828,0.0346272811293602,0.720703125,0.0596151202917099
919,0.431396484375,0.25732421875,0,0,0,28.106882095336918,0.0562845878303051,0.71875,0.0596151202917099
920,0.53369140625,0.28857421875,1,0,1,30.50830078125,0.0594075545668602,0.72314453125,0.0596151202917099
921,0.4501953125,0.277099609375,0,0,0,29.37188148498535,0.03204345703125,0.71826171875,0.0596151202917099
922,0.463623046875,0.2919921875,0,0,0,30.33614730834961,0.0860137939453125,0.72314453125,0.0596151202917099
923,0.406005859375,0.217529296875,0,0,0,30.204463958740234,0.0164031982421875,0.7197265625,0.0596151202917099
924,0.50537109375,0.272705078125,1,0,1,32.161869049072266,0.0176035575568676,0.71923828125,0.0596151202917099
925,0.33837890625,0.289794921875,0,0,0,30.606061935424805,0.041717529296875,0.7197265625,0.0596151202917099
926,0.396728515625,0.28662109375,0,0,0,29.90892791748047,0.025970458984375,0.7216796875,0.0596151202917099
927,0.44091796875,0.410400390625,0,0,0,26.67409896850586,0.0534566268324852,0.72216796875,0.0596151202917099
928,0.42919921875,0.290771484375,0,0,0,32.9859733581543,0.0369160994887352,0.71875,0.0596151202917099
929,0.295166015625,0.2059326171875,0,0,0,33.213111877441406,0.0414174422621727,0.71826171875,0.0596151202917099
930,0.486572265625,0.425537109375,0,0,0,32.07081985473633,0.0484619140625,0.71875,0.0596151202917099
931,0.4462890625,0.31591796875,0,0,0,32.41755676269531,0.0225677490234375,0.71923828125,0.0596151202917099
932,0.421875,0.35986328125,0,0,0,28.339794158935547,0.0700225830078125,0.71923828125,0.0596151202917099
933,0.4365234375,0.334716796875,0,0,0,31.75322723388672,0.02423095703125,0.7197265625,0.0596151202917099
934,0.366943359375,0.27490234375,0,0,0,29.50319099426269,0.0470479354262352,0.71923828125,0.0596151202917099
935,0.3193359375,0.275390625,0,0,0,32.18595123291016,0.0224711112678051,0.7197265625,0.0596151202917099
936,0.52099609375,0.326171875,1,0,1,30.283891677856445,0.0454152449965477,0.7177734375,0.0596151202917099
937,0.493408203125,0.376708984375,0,0,0,32.69644546508789,0.0304005946964025,0.720703125,0.0596151202917099
938,0.388916015625,0.32763671875,0,0,0,32.12071990966797,0.0401814803481102,0.720703125,0.0596151202917099
939,0.462890625,0.334228515625,0,0,0,33.28703308105469,0.0210316982120275,0.72021484375,0.0596151202917099
940,0.41796875,0.235107421875,0,0,0,32.864261627197266,0.0278116874396801,0.71923828125,0.0596151202917099
941,0.4423828125,0.36279296875,0,0,0,33.09941482543945,0.0260467529296875,0.72119140625,0.0596151202917099
942,0.44482421875,0.373046875,0,0,0,28.38443374633789,0.03369140625,0.72021484375,0.0596151202917099
943,0.449462890625,0.38720703125,0,0,0,30.389013290405277,0.0285797119140625,0.720703125,0.0596151202917099
944,0.462890625,0.29833984375,0,0,0,29.971641540527344,0.012542724609375,0.72119140625,0.0596151202917099
945,0.349609375,0.258056640625,0,0,0,33.270751953125,0.0143483486026525,0.720703125,0.0596151202917099
946,0.45703125,0.30126953125,0,0,0,30.57377815246582,0.0389302596449852,0.7236328125,0.0596151202917099
947,0.4287109375,0.3251953125,0,0,0,27.20819664001465,0.058197021484375,0.72021484375,0.0596151202917099
948,0.260009765625,0.388916015625,0,0,0,32.75717544555664,0.02092488668859,0.71923828125,0.0596151202917099
949,0.4287109375,0.27392578125,0,0,0,35.19192123413086,0.0248260498046875,0.7197265625,0.0596151202917099
950,0.37841796875,0.317626953125,0,0,0,31.100194931030277,0.028350830078125,0.72021484375,0.0596151202917099
951,0.419189453125,0.470947265625,0,0,0,32.33556365966797,0.0294036865234375,0.71923828125,0.0596151202917099
952,0.476806640625,0.368896484375,0,0,0,33.82738494873047,0.01641845703125,0.71826171875,0.0596151202917099
953,0.35888671875,0.2281494140625,0,0,0,33.719268798828125,0.0213267020881176,0.72021484375,0.0596151202917099
954,0.5078125,0.41015625,1,0,1,29.933368682861328,0.0368194580078125,0.720703125,0.0596151202917099
955,0.469482421875,0.3642578125,0,0,0,28.924543380737305,0.0474192313849926,0.7197265625,0.0596151202917099
956,0.47119140625,0.399658203125,0,0,0,31.838624954223636,0.0164540614932775,0.72265625,0.0596151202917099
957,0.315673828125,0.30712890625,0,0,0,32.003265380859375,0.024495443329215,0.71826171875,0.0596151202917099
958,0.387451171875,0.2340087890625,0,0,0,31.861404418945312,0.026214599609375,0.71826171875,0.0596151202917099
959,0.443603515625,0.31298828125,0,0,0,31.734554290771484,0.01610310934484,0.720703125,0.0596151202917099
960,0.501953125,0.31591796875,1,0,1,28.759366989135746,0.0430704765021801,0.720703125,0.0596151202917099
961,0.470703125,0.355224609375,0,0,0,32.22298812866211,0.01073710154742,0.72021484375,0.0596151202917099
962,0.35791015625,0.2188720703125,0,0,0,31.28676986694336,0.0324757918715477,0.71923828125,0.0596151202917099
963,0.381103515625,0.2427978515625,0,0,0,32.60700607299805,0.0373891219496727,0.71875,0.0596151202917099
964,0.427490234375,0.361572265625,0,0,0,30.842662811279297,0.0401102714240551,0.7197265625,0.0596151202917099
965,0.447998046875,0.2119140625,0,0,0,32.13927459716797,0.042694091796875,0.71826171875,0.0596151202917099
966,0.459716796875,0.4208984375,0,0,0,28.16897964477539,0.0345255546271801,0.720703125,0.0596151202917099
967,0.1922607421875,0.270751953125,0,0,0,33.672157287597656,0.0501251220703125,0.7197265625,0.0596151202917099
968,0.49267578125,0.2054443359375,0,0,0,27.808616638183597,0.04119873046875,0.72119140625,0.0596151202917099
969,0.318115234375,0.364990234375,0,0,0,30.83663749694824,0.0390675887465477,0.71923828125,0.0596151202917099
970,0.486328125,0.450439453125,0,0,0,26.885875701904297,0.0347035750746727,0.71875,0.0596151202917099
971,0.2744140625,0.300537109375,0,0,0,31.25187873840332,0.0253041591495275,0.72119140625,0.0596151202917099
972,0.339599609375,0.354736328125,0,0,0,35.91028594970703,0.0004730224609375,0.71875,0.0596151202917099
973,0.446044921875,0.381103515625,0,0,0,33.5859260559082,0.0372873954474926,0.7197265625,0.0596151202917099
974,0.4013671875,0.28076171875,0,0,0,33.108211517333984,0.008265177719295,0.7197265625,0.0596151202917099
975,0.43896484375,0.29931640625,0,0,0,28.618423461914062,0.028839111328125,0.720703125,0.0596151202917099
976,0.424072265625,0.2091064453125,0,0,0,34.2080078125,0.0137430829927325,0.716796875,0.0596151202917099
977,0.467529296875,0.352783203125,0,0,0,33.67945098876953,0.0163014736026525,0.720703125,0.0596151202917099
978,0.437744140625,0.314453125,0,0,0,32.313316345214844,0.0232798270881176,0.71923828125,0.0596151202917099
979,0.3642578125,0.375,0,0,0,29.92469787597656,0.0526936873793602,0.7197265625,0.0596151202917099
980,0.447265625,0.283935546875,0,0,0,35.868099212646484,0.0074920654296875,0.71875,0.0596151202917099
981,0.464111328125,0.321533203125,0,0,0,31.232749938964844,0.014124552719295,0.720703125,0.0596151202917099
982,0.474853515625,0.27685546875,0,0,0,37.213523864746094,0.011683146469295,0.7177734375,0.0596151202917099
983,0.54150390625,0.345458984375,1,0,1,29.216136932373047,0.0407206229865551,0.72216796875,0.0596151202917099
984,0.42333984375,0.66015625,0,1,1,29.52489852905273,0.0511118583381176,0.720703125,0.0596151202917099
985,0.30126953125,0.32568359375,0,0,0,32.73924255371094,0.0131988525390625,0.71826171875,0.0596151202917099
986,0.431640625,0.403076171875,0,0,0,31.66499900817871,0.021240234375,0.71875,0.0596151202917099
987,0.399658203125,0.2734375,0,0,0,32.665409088134766,0.0114593505859375,0.71826171875,0.0596151202917099
988,0.3818359375,0.359130859375,0,0,0,32.4345817565918,0.0247548427432775,0.71923828125,0.0596151202917099
989,0.4814453125,0.471435546875,0,0,0,26.764141082763672,0.0317026786506176,0.720703125,0.0596151202917099
990,0.5234375,0.37548828125,1,0,1,27.70497131347656,0.0521189384162426,0.71923828125,0.0596151202917099
991,0.451904296875,0.390869140625,0,0,0,33.24562454223633,0.02763875387609,0.71923828125,0.0596151202917099
992,0.471435546875,0.36328125,0,0,0,32.15874099731445,0.0170745849609375,0.71875,0.0596151202917099
993,0.447998046875,0.350341796875,0,0,0,34.25748825073242,0.0223795585334301,0.72119140625,0.0596151202917099
994,0.468505859375,0.309326171875,0,0,0,28.55709457397461,0.0319163016974926,0.71826171875,0.0596151202917099
995,0.436279296875,0.352783203125,0,0,0,33.8499755859375,0.0234527587890625,0.71923828125,0.0596151202917099
996,0.48388671875,0.331298828125,0,0,0,34.7929573059082,0.01067098043859,0.72021484375,0.0596151202917099
997,0.454833984375,0.30712890625,0,0,0,33.4584846496582,0.0235087089240551,0.720703125,0.0596151202917099
998,0.4287109375,0.276123046875,0,0,0,31.62550163269043,0.023763021454215,0.72021484375,0.0596151202917099
999,0.5078125,0.7109375,1,1,1,23.355762481689453,0.116943359375,0.72216796875,0.0596151202917099
1000,0.458251953125,0.3876953125,0,0,0,28.60690689086914,0.0571339949965477,0.7197265625,0.0596151202917099
1001,0.3828125,0.357177734375,0,0,0,30.84652709960937,0.01904296875,0.72021484375,0.0596151202917099
1002,0.51220703125,0.31201171875,1,0,1,28.167747497558597,0.062255859375,0.72021484375,0.0596151202917099
1003,0.472900390625,0.3193359375,0,0,0,31.66850852966309,0.0421142578125,0.7177734375,0.0596151202917099
1004,0.410888671875,0.31298828125,0,0,0,27.35100746154785,0.0511067733168602,0.72021484375,0.0596151202917099
1005,0.290283203125,0.2384033203125,0,0,0,31.146089553833008,0.034393310546875,0.7177734375,0.0596151202917099
1006,0.47802734375,0.33056640625,0,0,0,33.164268493652344,0.0231119804084301,0.72119140625,0.0596151202917099
1007,0.450927734375,0.2900390625,0,0,0,31.51521873474121,0.0247650146484375,0.71826171875,0.0596151202917099
1008,0.39697265625,0.42236328125,0,0,0,31.183704376220703,0.0198211669921875,0.72021484375,0.0596151202917099
1009,0.4619140625,0.368408203125,0,0,0,32.50067138671875,0.0210978202521801,0.72021484375,0.0596151202917099
1010,0.41552734375,0.45556640625,0,0,0,33.35537338256836,0.016743978485465,0.72021484375,0.0596151202917099
1011,0.484130859375,0.291015625,0,0,0,28.07236862182617,0.0520833358168602,0.72216796875,0.0596151202917099
1012,0.390869140625,0.481689453125,0,0,0,34.25379943847656,0.0221099853515625,0.71875,0.0596151202917099
1013,0.360107421875,0.353759765625,0,0,0,32.743370056152344,0.0234324149787426,0.7177734375,0.0596151202917099
1014,0.3515625,0.368408203125,0,0,0,34.487640380859375,0.0227203369140625,0.72119140625,0.0596151202917099
1015,0.441650390625,0.2216796875,0,0,0,27.846105575561523,0.066650390625,0.7197265625,0.0596151202917099
1016,0.53857421875,0.32373046875,1,0,1,29.007301330566406,0.0507151298224926,0.7216796875,0.0596151202917099
1017,0.403564453125,0.233154296875,0,0,0,31.21952247619629,0.00421142578125,0.71826171875,0.0596151202917099
1018,0.51171875,0.315185546875,1,0,1,33.17871856689453,0.01714070700109,0.71923828125,0.0596151202917099
1019,0.432373046875,0.35546875,0,0,0,31.0855712890625,0.02764892578125,0.72021484375,0.0596151202917099
1020,0.25927734375,0.296142578125,0,0,0,29.144847869873047,0.0440317802131176,0.72021484375,0.0596151202917099
1021,0.466064453125,0.2890625,0,0,0,34.62309646606445,0.005401611328125,0.71875,0.0596151202917099
1022,0.46337890625,0.374755859375,0,0,0,31.341238021850582,0.011199951171875,0.72412109375,0.0596151202917099
1023,0.488037109375,0.44140625,0,0,0,29.71856689453125,0.0190684013068676,0.7177734375,0.0596151202917099
1024,0.454833984375,0.39208984375,0,0,0,31.955949783325195,0.01207478903234,0.71923828125,0.0596151202917099
1025,0.412353515625,0.307861328125,0,0,0,32.64630126953125,0.0188852958381176,0.720703125,0.0596151202917099
1026,0.3681640625,0.31689453125,0,0,0,31.901472091674805,0.024139404296875,0.7197265625,0.0596151202917099
1027,0.45947265625,0.369873046875,0,0,0,31.097457885742188,0.0271555595099926,0.71923828125,0.0596151202917099
1028,0.33837890625,0.2301025390625,0,0,0,29.696990966796875,0.01518758200109,0.71875,0.0596151202917099
1029,0.34912109375,0.32373046875,0,0,0,29.47831344604492,0.0453847274184227,0.72021484375,0.0596151202917099
